_id,County Code,Perm ID,Facility Name,City,Building Nbr,Building Name,Building Status,SPC Rating *,Building URL,Height (ft),Stories,Building Code,Building Code Year,Year Completed,AB 1882 Notice,Latitude,Longitude,Count
2978,37 - San Diego,12268,Scripps Mercy Hospital Chula Vista,Chula Vista,BLD-03875,Cath Lab Canopy,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=04HIS&capID2=00000&capID3=00042&agencyCode=OSHPD,11,1,2001 California Building Code (CBC),2001,2004,,32.6337547,-117.0831528,1
2979,37 - San Diego,16703,Select Specialty Hospital - San Diego,San Diego,BLD-00292,Hospital and M.O.B.,OSHPD 1-In Service,3,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=92HIS&capID2=00000&capID3=00005&agencyCode=OSHPD,,7,1985 California Building Code (CBC),1985,1992,,32.7492828,-117.1599197,1
2980,37 - San Diego,13336,Sharp Chula Vista Medical Center,Chula Vista,BLD-00227,East Tower - North Portion,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=72HIS&capID2=00000&capID3=00017&agencyCode=OSHPD,71,5,1970 Uniform Building Code (UBC),1970,1972,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",32.6189003,-117.0226822,1
2981,37 - San Diego,13336,Sharp Chula Vista Medical Center,Chula Vista,BLD-00228,East Tower - South Portion,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=72HIS&capID2=00000&capID3=00018&agencyCode=OSHPD,29,2,1970 Uniform Building Code (UBC),1970,1972,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",32.6189003,-117.0226822,1
2982,37 - San Diego,13336,Sharp Chula Vista Medical Center,Chula Vista,BLD-00229,West Tower - Lobby,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=92HIS&capID2=00000&capID3=00002&agencyCode=OSHPD,,1,1989 California Building Code (CBC),1989,1992,,32.6189003,-117.0226822,1
2983,37 - San Diego,13336,Sharp Chula Vista Medical Center,Chula Vista,BLD-00230,Cardiac Operating Room Addition,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=87HIS&capID2=00000&capID3=00006&agencyCode=OSHPD,,2,1979 California Building Code (CBC),1979,1987,,32.6189003,-117.0226822,1
2984,37 - San Diego,13336,Sharp Chula Vista Medical Center,Chula Vista,BLD-02717,West Tower - Administrative Wing,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=92HIS&capID2=00000&capID3=00063&agencyCode=OSHPD,,1,1989 California Building Code (CBC),1989,1992,,32.6189003,-117.0226822,1
2985,37 - San Diego,13336,Sharp Chula Vista Medical Center,Chula Vista,BLD-02718,Emergency Generator Building,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=95HIS&capID2=00000&capID3=00080&agencyCode=OSHPD,,1,1992 California Building Code (CBC),1992,1995,,32.6189003,-117.0226822,1
2986,37 - San Diego,13336,Sharp Chula Vista Medical Center,Chula Vista,BLD-02719,West Tower - Tower,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=92HIS&capID2=00000&capID3=00064&agencyCode=OSHPD,,5,1989 California Building Code (CBC),1989,1992,,32.6189003,-117.0226822,1
2987,37 - San Diego,13336,Sharp Chula Vista Medical Center,Chula Vista,BLD-02828,Ocean View Tower,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00123&agencyCode=OSHPD,109.17,7,2013 California Building Code (CBC),2013,2020,Earthquake Resilient,32.6189003,-117.0226822,1
2988,37 - San Diego,13336,Sharp Chula Vista Medical Center,Chula Vista,BLD-05673,Entry Building,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=13CAP&capID2=00000&capID3=009E1&agencyCode=OSHPD,22.08,1,2013 California Building Code (CBC),2013,2020,Earthquake Resilient,32.6189003,-117.0226822,1
2989,37 - San Diego,13336,Sharp Chula Vista Medical Center,Chula Vista,BLD-05674,Chiller Plant,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=13CAP&capID2=00000&capID3=009E4&agencyCode=OSHPD,13.08,1,2013 California Building Code (CBC),2013,2016,,32.6189003,-117.0226822,1
2990,37 - San Diego,13336,Sharp Chula Vista Medical Center,Chula Vista,BLD-05969,Birch Patrick Convalescent Center,OSHPD 2-Skilled Nursing Only,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=15CAP&capID2=00000&capID3=00CKX&agencyCode=OSHPD,,,1979 California Building Code (CBC),1979,1985,,32.6189003,-117.0226822,1
2991,37 - San Diego,13336,Sharp Chula Vista Medical Center,Chula Vista,BLD-06011,Loading Dock Canopy,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=16CAP&capID2=00000&capID3=00241&agencyCode=OSHPD,15.5,1,2013 California Building Code (CBC),2013,2018,,32.6189003,-117.0226822,1
2992,37 - San Diego,13336,Sharp Chula Vista Medical Center,Chula Vista,BLD-06238,Bulk O2 Yard,OSHPD 1-Equipment Yard,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=17CAP&capID2=00000&capID3=00369&agencyCode=OSHPD,,,2016 California Building Code (CBC),2016,2019,,32.6189003,-117.0226822,1
2993,37 - San Diego,13336,Sharp Chula Vista Medical Center,Chula Vista,BLD-06394,Gas Bottle Storage,OSHPD 1-Not a Building Structure,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=18CAP&capID2=00000&capID3=004XW&agencyCode=OSHPD,8,1,2013 California Building Code (CBC),2013,2017,,32.6189003,-117.0226822,1
2994,37 - San Diego,12295,Sharp Coronado Hospital and Healthcare Center,Coronado,BLD-02081,Main Tower,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=68HIS&capID2=00000&capID3=00060&agencyCode=OSHPD,52.5,4,1964 Uniform Building Code (UBC),1964,1968,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",32.6942524,-117.1679898,1
2995,37 - San Diego,12295,Sharp Coronado Hospital and Healthcare Center,Coronado,BLD-02082,ICU Building (Emergency Department Building),OSHPD 1-In Service,4D,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=68HIS&capID2=00000&capID3=00061&agencyCode=OSHPD,13.5,1,1964 Uniform Building Code (UBC),1964,1968,,32.6942524,-117.1679898,1
2996,37 - San Diego,12295,Sharp Coronado Hospital and Healthcare Center,Coronado,BLD-02083,Ancillary Building,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=68HIS&capID2=00000&capID3=00062&agencyCode=OSHPD,13.5,1,1964 Uniform Building Code (UBC),1964,1968,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",32.6942524,-117.1679898,1
2997,37 - San Diego,12295,Sharp Coronado Hospital and Healthcare Center,Coronado,BLD-02827,Prospect Place Canopy,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00122&agencyCode=OSHPD,15.4,1,2013 California Building Code (CBC),2013,2018,,32.6942524,-117.1679898,1
2998,37 - San Diego,12295,Sharp Coronado Hospital and Healthcare Center,Coronado,BLD-03680,Morgue Building,OSHPD 1-In Service,4D,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=68HIS&capID2=00000&capID3=00086&agencyCode=OSHPD,13,1,1964 Uniform Building Code (UBC),1964,1968,,32.6942524,-117.1679898,1
2999,37 - San Diego,12295,Sharp Coronado Hospital and Healthcare Center,Coronado,BLD-03681,Long Term Care Building (Outpatient Pavilion Building),OSHPD 1-In Service,4D,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=68HIS&capID2=00000&capID3=00087&agencyCode=OSHPD,13,1,1964 Uniform Building Code (UBC),1964,1968,,32.6942524,-117.1679898,1
3000,37 - San Diego,12295,Sharp Coronado Hospital and Healthcare Center,Coronado,BLD-03682,Sub Acute Care II Building,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=55HIS&capID2=00000&capID3=00033&agencyCode=OSHPD,13,1,1952 Uniform Building Code (UBC),1952,1955,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",32.6942524,-117.1679898,1
3001,37 - San Diego,15454,Sharp Mary Birch Hospital For Women And Newborns,San Diego,BLD-03892,Mary Birch Womens Center,OSHPD 1-In Service,3,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=95HIS&capID2=00000&capID3=00106&agencyCode=OSHPD,,6,1989 California Building Code (CBC),1989,1995,,32.7986345,-117.1560299,1
3002,37 - San Diego,15454,Sharp Mary Birch Hospital For Women And Newborns,San Diego,BLD-06769,Mary Birch Expansion,OSHPD 1-Proposed,5s,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=21CAP&capID2=00000&capID3=0056L&agencyCode=OSHPD,,,2019 California Building Code (CBC),2019,,,32.7986345,-117.1560299,1
3003,37 - San Diego,15454,Sharp Mary Birch Hospital For Women And Newborns,San Diego,BLD-06900,Loading Dock Canopy,OSHPD 1-Proposed,5s,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=22CAP&capID2=00000&capID3=003UY&agencyCode=OSHPD,,,2019 California Building Code (CBC),2019,,,32.7986345,-117.1560299,1
3004,37 - San Diego,15454,Sharp Mary Birch Hospital For Women And Newborns,San Diego,BLD-06903,Temporary Dietary Exit Canopy,OSHPD 1-Under Construction,5s,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=22CAP&capID2=00000&capID3=003WU&agencyCode=OSHPD,,,2001 California Building Code (CBC),2001,,,32.7986345,-117.1560299,1
3005,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-01130,North Tower - East Building,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00033&agencyCode=OSHPD,42,3,1970 Uniform Building Code (UBC),1970,1974,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",32.8002452,-117.1551568,1
3006,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-01131,North Tower - Central Building,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00034&agencyCode=OSHPD,109.5,9,1970 Uniform Building Code (UBC),1970,1974,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",32.8002452,-117.1551568,1
3007,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-01132,North Tower - West Building,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00035&agencyCode=OSHPD,27.5,2,1970 Uniform Building Code (UBC),1970,1974,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",32.8002452,-117.1551568,1
3008,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-01133,Inter-Hospital Passageway,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=52HIS&capID2=00000&capID3=00009&agencyCode=OSHPD,20,2,1949 Uniform Building Code (UBC),1949,1952,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",32.8002452,-117.1551568,1
3009,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-01134,South Tower,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=52HIS&capID2=00000&capID3=00010&agencyCode=OSHPD,128.75,12,1949 Uniform Building Code (UBC),1949,1952,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",32.8002452,-117.1551568,1
3010,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-01135,Rehabilitation Center,OSHPD 1-In Service,3,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00036&agencyCode=OSHPD,,1,1973 California Building Code (CBC),1973,1975,,32.8002452,-117.1551568,1
3011,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-01136,Emergency / Radiology,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=65HIS&capID2=00000&capID3=00013&agencyCode=OSHPD,42,3,1961 Uniform Building Code (UBC),1961,1965,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",32.8002452,-117.1551568,1
3012,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-01137,Dietary Building,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=65HIS&capID2=00000&capID3=00014&agencyCode=OSHPD,29,2,1964 Uniform Building Code (UBC),1964,1965,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",32.8002452,-117.1551568,1
3013,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-01138,Service Building,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=52HIS&capID2=00000&capID3=00011&agencyCode=OSHPD,26,2,1949 Uniform Building Code (UBC),1949,1952,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",32.8002452,-117.1551568,1
3014,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-01139,Long Term Care Building,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=61HIS&capID2=00000&capID3=00011&agencyCode=OSHPD,10,1,1955 Uniform Building Code (UBC),1955,1961,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",32.8002452,-117.1551568,1
3015,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-01140,MRI Building,OSHPD 1-In Service,3,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=86HIS&capID2=00000&capID3=00011&agencyCode=OSHPD,,2,1979 California Building Code (CBC),1979,1987,,32.8002452,-117.1551568,1
3016,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-01142,New Central Plant,OSHPD 1-In Service,3,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=93HIS&capID2=00000&capID3=00018&agencyCode=OSHPD,,2,1989 California Building Code (CBC),1989,1993,,32.8002452,-117.1551568,1
3017,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-02835,New Acute Care Tower (Stephen Birch West Tower),OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=08HIS&capID2=00000&capID3=00126&agencyCode=OSHPD,104,7,1998 California Building Code (CBC),1998,2012,,32.8002452,-117.1551568,1
3018,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-02836,Stephen Birch East Tower,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00126&agencyCode=OSHPD,89.25,6,1998 California Building Code (CBC),1998,2012,,32.8002452,-117.1551568,1
3019,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-03753,Corridor 1 - North,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=95HIS&capID2=00000&capID3=00104&agencyCode=OSHPD,10,1,1964 Uniform Building Code (UBC),1964,1965,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",32.8002452,-117.1551568,1
3020,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-03754,Corridor 1 - South,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=95HIS&capID2=00000&capID3=00105&agencyCode=OSHPD,10.25,1,1989 California Building Code (CBC),1989,1993,,32.8002452,-117.1551568,1
3021,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-03755,Corridor 2 - North,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00513&agencyCode=OSHPD,15.35,,1985 California Building Code (CBC),1985,1995,,32.8002452,-117.1551568,1
3022,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-03756,Corridor 2 - Middle,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00514&agencyCode=OSHPD,8.83,1,1973 California Building Code (CBC),1973,1975,,32.8002452,-117.1551568,1
3023,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-03757,Corridor 2 - South,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00515&agencyCode=OSHPD,8.83,1,1973 California Building Code (CBC),1973,1975,,32.8002452,-117.1551568,1
3024,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-03758,Corridor 2 - Long Term Care,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00516&agencyCode=OSHPD,8.83,1,1976 California Building Code (CBC),1976,1982,,32.8002452,-117.1551568,1
3025,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-05526,Passageway Link,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=12CAP&capID2=00000&capID3=00DSM&agencyCode=OSHPD,27,2,1961 Uniform Building Code (UBC),1961,1965,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",32.8002452,-117.1551568,1
3026,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-05527,Telephone Switch Building,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=12CAP&capID2=00000&capID3=00DSO&agencyCode=OSHPD,10.83,1,1998 California Building Code (CBC),1998,2009,,32.8002452,-117.1551568,1
3027,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-05534,Corridor 1 - North Segment B,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=12CAP&capID2=00000&capID3=00EDW&agencyCode=OSHPD,,1,1973 California Building Code (CBC),1973,1975,,32.8002452,-117.1551568,1
3028,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-05535,Corridor 1 - North Segment C,OSHPD 1-In Service,4,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=12CAP&capID2=00000&capID3=00EDX&agencyCode=OSHPD,,1,1973 California Building Code (CBC),1973,1975,,32.8002452,-117.1551568,1
3029,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-05540,Kitchen / Pharmacy Storage Building - Structurally connected to BLD-01134,OSHPD 1-Not an Independent Building,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=12CAP&capID2=00000&capID3=00EQB&agencyCode=OSHPD,13,1,1961 Uniform Building Code (UBC),1961,1965,,32.8002452,-117.1551568,1
3030,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-05550,Outpatient Pavilion,OSHPD 3-Outpatient Only,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=12CAP&capID2=00000&capID3=00FFV&agencyCode=OSHPD,,3,Unknown,,,,32.8002452,-117.1551568,1
3031,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-05551,Shop Building,OSHPD 1-In Service,2s,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=12CAP&capID2=00000&capID3=00FFW&agencyCode=OSHPD,12,1,1967 Uniform Building Code (UBC),1967,1969,,32.8002452,-117.1551568,1
3032,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-05976,Parking Structure Canopy,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=15CAP&capID2=00000&capID3=00D7V&agencyCode=OSHPD,13,1,1998 California Building Code (CBC),1998,2012,,32.8002452,-117.1551568,1
3033,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-05977,East Entrance Canopy,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=15CAP&capID2=00000&capID3=00D7W&agencyCode=OSHPD,13,1,1998 California Building Code (CBC),1998,2012,,32.8002452,-117.1551568,1
3034,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-05978,Main Front Canopy,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=15CAP&capID2=00000&capID3=00D7Y&agencyCode=OSHPD,13,1,1998 California Building Code (CBC),1998,2012,,32.8002452,-117.1551568,1
3035,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-05979,Lower Level SB Connector,OSHPD 1-In Service,5,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=15CAP&capID2=00000&capID3=00D7Z&agencyCode=OSHPD,13,1,1998 California Building Code (CBC),1998,2012,,32.8002452,-117.1551568,1
3036,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-06596,Campus Connector (Center),OSHPD 1-Under Construction,5s,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=19CAP&capID2=00000&capID3=00CHD&agencyCode=OSHPD,,,2019 California Building Code (CBC),2019,,,32.8002452,-117.1551568,1
3037,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-06755,New Central Energy Plant,OSHPD 1-Under Construction,5s,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=21CAP&capID2=00000&capID3=004KC&agencyCode=OSHPD,,,2019 California Building Code (CBC),2019,,,32.8002452,-117.1551568,1
3038,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-06756,ED Expansion,OSHPD 1-Under Construction,5s,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=21CAP&capID2=00000&capID3=004KE&agencyCode=OSHPD,,,2019 California Building Code (CBC),2019,,,32.8002452,-117.1551568,1
3039,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-06757,New Oxygen Yard,OSHPD 1-Under Construction,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=21CAP&capID2=00000&capID3=004KP&agencyCode=OSHPD,,,2019 California Building Code (CBC),2019,,,32.8002452,-117.1551568,1
3040,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-06768,New Tower,OSHPD 1-Proposed,5s,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=21CAP&capID2=00000&capID3=00549&agencyCode=OSHPD,,,2019 California Building Code (CBC),2019,,,32.8002452,-117.1551568,1
3041,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-06810,Electrical Yard,OSHPD 1-Proposed,N/A,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=21CAP&capID2=00000&capID3=00A59&agencyCode=OSHPD,,0,2019 California Building Code (CBC),2019,,,32.8002452,-117.1551568,1
3042,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-06851,ED Canopy,OSHPD 1-Under Construction,5s,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=21CAP&capID2=00000&capID3=00CLD&agencyCode=OSHPD,,,2019 California Building Code (CBC),2019,,,32.8002452,-117.1551568,1
3043,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-06901,Campus Connector - North,OSHPD 1-Under Construction,5s,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=22CAP&capID2=00000&capID3=003VF&agencyCode=OSHPD,,,2019 California Building Code (CBC),2019,,,32.8002452,-117.1551568,1
3044,37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-06902,Campus Connector - South,OSHPD 1-Under Construction,5s,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=22CAP&capID2=00000&capID3=003VG&agencyCode=OSHPD,,,2019 California Building Code (CBC),2019,,,32.8002452,-117.1551568,1
3045,37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-01143,Center Tower,OSHPD 1-In Service,2,https://esp.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=60HIS&capID2=00000&capID3=00016&agencyCode=OSHPD,49.17,4,1958 Uniform Building Code (UBC),1958,1960,"This building does not significantly jeopardize life, but may not be repairable or functional following an earthquake.",33.1837005,-117.2928192,1
